,Year,Stars,Position,Name,Class,Previous School,New School,RK,TEAM,CONF,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB
1160,2019,2,PF,Keve Aluma,RS JR,Wofford,Virginia Tech,151,Wofford,SC,33,19,104.6,102.8,0.5486,53.5,51.6,17.9,17.8,25,24.5,25.7,31.8,55.4,52.8,34.3,33.3,65.5,-8.1
1161,2018,2,PF,Dishon Lowery,,Wofford,Oklahoma Baptist,151,Wofford,SC,33,19,104.6,102.8,0.5486,53.5,51.6,17.9,17.8,25,24.5,25.7,31.8,55.4,52.8,34.3,33.3,65.5,-8.1
1162,2019,2,PG,Kenny Cooper,RS SR,Lipscomb,Western Kentucky,254,Lipscomb,ASun,30,16,100.8,108.4,0.3037,50.1,51.6,18.9,17.7,26.6,27.7,28.7,27.1,49.8,51.4,33.7,34.5,68.7,-9.9
1163,2018,2,PG,Dalen Dotson,RS SR,North Carolina A&T,William Carey University,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1164,2019,2,SG,Travon Mayo,JR,North Carolina A&T,Gulf Coast State College,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1165,2019,2,C,D'Andre Johnson,SR,North Carolina A&T,Glenville State,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1166,2018,2,SG,"Kwei Lartey, Jr.",,North Carolina A&T,Georgia Southwestern,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1167,2018,2,SG,Myles Patten,RS JR,North Carolina A&T,Aquinas College,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1168,2018,2,PF,Femi Olujobi,RS N/A,North Carolina A&T,DePaul,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1169,2018,2,SF,Raymon Pratt,,North Carolina A&T,Fayetteville State,274,North Carolina A&T,MEAC,31,17,92.7,101.4,0.2634,47.1,47.7,20.6,21.4,28.5,30.4,41.4,42,48.4,50.2,29.6,29.2,73.3,-9.9
1170,2019,2,PG,Keleaf Tate,RS SR,Niagara,Virginia Union,317,Niagara,MAAC,32,12,98.9,112.5,0.1854,49.7,52.8,15.8,20.7,17.7,35.8,24.4,27.6,46.2,52.4,37.2,35.6,65.9,-14.6
1171,2019,2,PF,Ousmane Diop,RS SO,Niagara,Indiana (PA),317,Niagara,MAAC,32,12,98.9,112.5,0.1854,49.7,52.8,15.8,20.7,17.7,35.8,24.4,27.6,46.2,52.4,37.2,35.6,65.9,-14.6
1172,2018,2,PG,Dwayne Pow,RS N/A,Niagara,,317,Niagara,MAAC,32,12,98.9,112.5,0.1854,49.7,52.8,15.8,20.7,17.7,35.8,24.4,27.6,46.2,52.4,37.2,35.6,65.9,-14.6
1173,2019,2,PG,Dominik Fragala,RS JR,Niagara,Howard College,317,Niagara,MAAC,32,12,98.9,112.5,0.1854,49.7,52.8,15.8,20.7,17.7,35.8,24.4,27.6,46.2,52.4,37.2,35.6,65.9,-14.6
1174,2018,2,SG,Kevin Larkin,RS N/A,Niagara,Delaware State,317,Niagara,MAAC,32,12,98.9,112.5,0.1854,49.7,52.8,15.8,20.7,17.7,35.8,24.4,27.6,46.2,52.4,37.2,35.6,65.9,-14.6
1175,2018,2,SF,Jamaal David,RS SR,Charleston Southern,Washburn,312,Charleston Southern,BSth,30,14,95.8,108.6,0.1917,48.4,52.6,18.8,18.6,22.8,30.1,25.3,28.8,48.9,53.8,31.8,33.7,66.9,-13.5
1176,2019,2,SG,Christian Keeling,,Charleston Southern,North Carolina,312,Charleston Southern,BSth,30,14,95.8,108.6,0.1917,48.4,52.6,18.8,18.6,22.8,30.1,25.3,28.8,48.9,53.8,31.8,33.7,66.9,-13.5
1177,2018,2,C,Jordan Jones,RS SR,Charleston Southern,Marist,312,Charleston Southern,BSth,30,14,95.8,108.6,0.1917,48.4,52.6,18.8,18.6,22.8,30.1,25.3,28.8,48.9,53.8,31.8,33.7,66.9,-13.5
1178,2018,2,PF,Abdulsalam Sarki,RS N/A,Charleston Southern,Coker,312,Charleston Southern,BSth,30,14,95.8,108.6,0.1917,48.4,52.6,18.8,18.6,22.8,30.1,25.3,28.8,48.9,53.8,31.8,33.7,66.9,-13.5
1179,2018,2,SG,Xavier Cochran,RS N/A,Albany,Wayne State (MI),284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1180,2018,2,SG,Joe Cremo,,Albany,Villanova,284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1181,2019,2,PG,Reece Brooks,,Albany,Lindsey Wilson College,284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1182,2018,2,PG,David Nichols,,Albany,Florida State,284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1183,2019,2,SF,Nikola Jerotić,RS SO,Albany,Santa Fe College,284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1184,2018,2,PF,Matt Conway,,Albany,Dixie State,284,Albany,AE,31,14,94,103.5,0.2483,48,49.4,19.7,18.3,24.2,25.6,33.7,28.2,47.3,47.7,32.6,34.7,68.5,-13.9
1185,2018,2,PG,Andrien White,RS N/A,Charlotte,Wake Forest,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1186,2019,2,PF,Dravon Mangum,RS SO,Charlotte,Radford,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1187,2019,2,SF,Najee Garvin,RS JR,Charlotte,Nicholls State,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1188,2018,2,PG,Ryan Murphy,RS SR,Charlotte,New Mexico Junior College,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1189,2019,2,C,Bryant Thomas,SR,Charlotte,Carson–Newman,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1190,2019,2,PG,Jaylan McGill,SR,Charlotte,Carson–Newman,162,Charlotte,CUSA,29,16,98.8,98,0.5226,51.6,50.4,20.6,20.3,21.5,23.7,38,27.6,51.9,52.1,34,31.9,65.4,-7
1191,2018,2,PG,C.J. Wiggins,,North Carolina Central,Virginia State,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1192,2019,2,SG,Reggie Gardner,RS JR,North Carolina Central,Delaware,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1193,2018,2,SG,Brandon Goldsmith,,North Carolina Central,Tarleton State,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1194,2018,2,SG,Alex Mills,RS N/A,North Carolina Central,Texas A&M–Kingsville,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1195,2019,2,SG,John Guerra,RS N/A,North Carolina Central,Texas A&M–Kingsville,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1196,2018,2,PG,Alston Jones,,North Carolina Central,Embry–Riddle,295,North Carolina Central,MEAC,28,18,94,104.4,0.2304,50.5,48.5,22.6,22.8,28.5,32.9,35.8,33.7,52.9,50.1,30.9,30.7,66.2,-8.4
1197,2019,2,C,Mark Mayle,RS SO,UMass Lowell,Ranger College,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1198,2019,2,SG,Joey Naccarato,RS JR,UMass Lowell,North Idaho College,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1199,2018,2,PF,Cameron Wolter,RS SR,UMass Lowell,Marian University,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1200,2019,2,SG,Alex Rivera,RS SO,UMass Lowell,LIU,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1201,2019,2,PG,Sesan Russell,JR,UMass Lowell,Florida Tech,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1202,2018,2,SG,Rinardo Perry,,UMass Lowell,Bowie State,280,UMass Lowell,AE,31,13,104.3,114.7,0.2522,51.6,53.3,18.9,18.6,27.6,29.5,38.2,28.8,52.2,54.3,33.7,34.4,70.4,-14.4
1203,2018,2,SG,Shawn Hopkins,,Troy,North Georgia,305,Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20,29.4,29.9,29.2,37.4,45,53,31.7,34.1,69.3,-16.5
1204,2019,2,SG,Malik Burnett,SR,Troy,Life University,305,Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20,29.4,29.9,29.2,37.4,45,53,31.7,34.1,69.3,-16.5
1205,2019,2,SF,Javan Johnson,RS JR,Troy,Iowa State,305,Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20,29.4,29.9,29.2,37.4,45,53,31.7,34.1,69.3,-16.5
1206,2019,2,SG,Spencer Rodgers,JR,Troy,Southwest Mississippi Community College,305,Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20,29.4,29.9,29.2,37.4,45,53,31.7,34.1,69.3,-16.5
1207,2019,2,PF,Devante Foster,,Troy,Arkansas Tech,305,Troy,SB,29,9,95.4,107.3,0.2051,46.1,52.3,19.9,20,29.4,29.9,29.2,37.4,45,53,31.7,34.1,69.3,-16.5
1208,2019,2,PF,Zach Brown,RS JR,Hartford,North Georgia,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1209,2018,2,SG,Žiga Habat,SR,Hartford,Highland Community College,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1210,2019,2,PG,Darius Kinnel,JR,Hartford,Jefferson,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1211,2018,2,PG,Jalen Knight,SR,Hartford,Georgia Highlands College,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1212,2018,2,SG,Branislav Terzić,RS JR,Hartford,American International,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1213,2019,2,PF,Eddie Davis III,RS SR,Hartford,The Citadel,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1214,2019,2,PG,Mark Bowditch,JR,Hartford,Dickinson College,245,Hartford,AE,31,18,94.2,100.7,0.3182,48.6,46,19.6,18.7,22.8,31,30.3,29.5,46.4,49.2,34.6,27.2,68.2,-10.7
1215,2019,2,PG,Jose Placer,RS SO,UMBC,North Florida,270,UMBC,AE,29,16,97.6,106.2,0.2735,48.3,49.7,18.5,18.9,25.6,27.6,33.7,33.7,50.3,50.3,30.2,32.6,66.6,-12.1
1216,2018,2,SG,David Park,RS SR,UMBC,Embry–Riddle,270,UMBC,AE,29,16,97.6,106.2,0.2735,48.3,49.7,18.5,18.9,25.6,27.6,33.7,33.7,50.3,50.3,30.2,32.6,66.6,-12.1
1217,2019,2,PF,Isaih Moore,JR,College of Charleston,Pearl River Community College,174,College of Charleston,CAA,30,17,104.2,104.4,0.4938,51.1,49.1,16.3,17.7,22.7,29.3,32.3,32.5,50.3,48.7,34.9,33.2,65.8,-7.4
1218,2018,2,SG,John Eck,RS N/A,College of Charleston,Mars Hill,174,College of Charleston,CAA,30,17,104.2,104.4,0.4938,51.1,49.1,16.3,17.7,22.7,29.3,32.3,32.5,50.3,48.7,34.9,33.2,65.8,-7.4
1219,2019,2,PG,Trent Robinson,RS N/A,College of Charleston,Bob Jones University,174,College of Charleston,CAA,30,17,104.2,104.4,0.4938,51.1,49.1,16.3,17.7,22.7,29.3,32.3,32.5,50.3,48.7,34.9,33.2,65.8,-7.4
1220,2019,2,SG,Darraja Parnell,RS SR,Central Arkansas,Rogers State,285,Central Arkansas,Slnd,30,10,97.3,107.3,0.2469,48.5,52.4,23,17.8,28.8,28.9,39.9,34.8,49.8,49.9,31.2,37.8,73.4,-13.6
1221,2019,2,SG,Matthew Mondesir,RS JR,Central Arkansas,Bethune–Cookman,285,Central Arkansas,Slnd,30,10,97.3,107.3,0.2469,48.5,52.4,23,17.8,28.8,28.9,39.9,34.8,49.8,49.9,31.2,37.8,73.4,-13.6
1222,2018,2,PF,Otas Iyekekpolor,RS N/A,Central Arkansas,Fort Lewis,285,Central Arkansas,Slnd,30,10,97.3,107.3,0.2469,48.5,52.4,23,17.8,28.8,28.9,39.9,34.8,49.8,49.9,31.2,37.8,73.4,-13.6
1223,2019,2,PF,Porter Anderson,RS SO,Central Arkansas,Arkansas Tech,285,Central Arkansas,Slnd,30,10,97.3,107.3,0.2469,48.5,52.4,23,17.8,28.8,28.9,39.9,34.8,49.8,49.9,31.2,37.8,73.4,-13.6
1224,2018,2,C,Chisom Obidike,SR,Florida Atlantic,Paris Junior College,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1225,2019,2,SG,Cedric Jackson,,Florida Atlantic,Montevallo,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1226,2018,2,SG,Byron Abrams,SR,Florida Atlantic,Gordon State College,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1227,2018,2,C,Kevin Rostamian,RS JR,Florida Atlantic,,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1228,2018,2,SG,Je'Quan Perry,,Florida Atlantic,Francis Marion,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1229,2018,2,SG,Devorious Brown,,Florida Atlantic,Auburn–Montgomery,183,Florida Atlantic,CUSA,29,17,99.9,100.9,0.4719,48.5,50.5,18.8,20.7,28.7,26.9,26.9,29.3,49.1,50,31.8,34.3,68.5,-8.9
1230,2019,2,C,Innocent Nwoko,RS SR,Central Michigan,Saginaw Valley State,212,Central Michigan,MAC,29,14,102,106,0.3922,47.5,54.5,17.7,21.1,27.5,28.9,33.7,29.2,47.7,52.1,31.4,38.9,73.6,-11
1231,2018,2,PG,Gavin Peppers,RS N/A,Central Michigan,Nicholls State,212,Central Michigan,MAC,29,14,102,106,0.3922,47.5,54.5,17.7,21.1,27.5,28.9,33.7,29.2,47.7,52.1,31.4,38.9,73.6,-11
1232,2018,2,PF,A.J. Bullard,RS JR,Central Michigan,Kilgore College,212,Central Michigan,MAC,29,14,102,106,0.3922,47.5,54.5,17.7,21.1,27.5,28.9,33.7,29.2,47.7,52.1,31.4,38.9,73.6,-11
1233,2019,2,PG,Dayton Gumm,SR,Austin Peay,Rollins,160,Austin Peay,OVC,31,21,106.9,105.9,0.5268,51.3,53.1,18.4,20.6,32.9,27.9,37.3,32.5,50.4,52.3,35.3,36.4,67.6,-5.9
1234,2019,2,C,Iván Cucak,SR,Austin Peay,Carleton University,160,Austin Peay,OVC,31,21,106.9,105.9,0.5268,51.3,53.1,18.4,20.6,32.9,27.9,37.3,32.5,50.4,52.3,35.3,36.4,67.6,-5.9
1235,2019,2,PF,"Richard Henderson, Jr.",SR,Austin Peay,Carson–Newman,160,Austin Peay,OVC,31,21,106.9,105.9,0.5268,51.3,53.1,18.4,20.6,32.9,27.9,37.3,32.5,50.4,52.3,35.3,36.4,67.6,-5.9
1236,2018,2,PF,Noah Yates,RS N/A,Yale,Richmond,74,Yale,Ivy,28,23,107.8,97.8,0.7551,53.8,46.5,18.5,16.6,25.8,21.3,31.2,25.7,52.7,46.9,36.9,30.6,67.3,-0.3
1237,2018,2,PG,Makai Mason,RS N/A,Yale,Baylor,74,Yale,Ivy,28,23,107.8,97.8,0.7551,53.8,46.5,18.5,16.6,25.8,21.3,31.2,25.7,52.7,46.9,36.9,30.6,67.3,-0.3
1238,2019,2,PG,Joe Kasperzyk,JR,Bryant,Odessa College,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1239,2019,2,SG,Nino Hernandez,JR,Bryant,Le Moyne,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1240,2018,2,PF,Charles Dudley,RS JR,Bryant,Chapman University,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1241,2019,2,SF,Brandon Carroll,RS SR,Bryant,Florida Southern,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1242,2018,2,PF,Marcel Pettway,RS N/A,Bryant,Angelo State,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1243,2019,2,PG,Jared Rivers,RS SR,Bryant,Adelphi,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1244,2019,2,C,Mantvydas 'Monty' Urmilevičius,RS SR,Bryant,Stonehill,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1245,2018,2,PF,Ryan Layman,RS JR,Bryant,College of Central Florida,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1246,2019,2,SG,Kyle Cardaci,RS SO,Bryant,Seward County Community College,251,Bryant,NEC,31,15,96.9,104,0.3086,47.9,47,20.5,16.5,31,28.2,31,29.9,48,47.4,31.9,30.9,70.4,-12.6
1247,2018,2,SG,Noah Morgan,SR,Fairleigh Dickinson,Northwest Florida State College,286,Fairleigh Dickinson,NEC,29,11,101.8,112.4,0.2422,51.1,52.5,18.5,18,26.5,31.7,29.8,31.9,49.7,52.8,35.7,34.7,68.5,-14.5
1248,2018,2,PF,Dondre Rhoden,,Fairleigh Dickinson,Post,286,Fairleigh Dickinson,NEC,29,11,101.8,112.4,0.2422,51.1,52.5,18.5,18,26.5,31.7,29.8,31.9,49.7,52.8,35.7,34.7,68.5,-14.5
1249,2018,2,C,Malik Miller,,Fairleigh Dickinson,Claflin,286,Fairleigh Dickinson,NEC,29,11,101.8,112.4,0.2422,51.1,52.5,18.5,18,26.5,31.7,29.8,31.9,49.7,52.8,35.7,34.7,68.5,-14.5
1250,2019,2,PG,Tyler Jones,SR,Fairleigh Dickinson,Goldey–Beacom,286,Fairleigh Dickinson,NEC,29,11,101.8,112.4,0.2422,51.1,52.5,18.5,18,26.5,31.7,29.8,31.9,49.7,52.8,35.7,34.7,68.5,-14.5
1251,2019,2,SG,Pat McNamara,RS N/A,Fairleigh Dickinson,Spring Hill,286,Fairleigh Dickinson,NEC,29,11,101.8,112.4,0.2422,51.1,52.5,18.5,18,26.5,31.7,29.8,31.9,49.7,52.8,35.7,34.7,68.5,-14.5
1252,2019,2,PG,Matthew Strange,RS JR,Southeastern Louisiana,New Mexico Junior College,325,Southeastern Louisiana,Slnd,28,8,93.1,108.2,0.1514,46.8,53.7,22.2,22.3,28,34,31.4,42.5,47.9,56.1,29.9,32.9,71.8,-18.3
1253,2019,2,SG,Parker Edwards,RS SO,Southeastern Louisiana,LSU,325,Southeastern Louisiana,Slnd,28,8,93.1,108.2,0.1514,46.8,53.7,22.2,22.3,28,34,31.4,42.5,47.9,56.1,29.9,32.9,71.8,-18.3
1254,2019,2,PF,Willie LaPoole II,RS SO,Southeastern Louisiana,Bossier Parish Community College,325,Southeastern Louisiana,Slnd,28,8,93.1,108.2,0.1514,46.8,53.7,22.2,22.3,28,34,31.4,42.5,47.9,56.1,29.9,32.9,71.8,-18.3
1255,2019,2,SG,Chris Mejia,RS SR,Southeastern Louisiana,Barry,325,Southeastern Louisiana,Slnd,28,8,93.1,108.2,0.1514,46.8,53.7,22.2,22.3,28,34,31.4,42.5,47.9,56.1,29.9,32.9,71.8,-18.3
1256,2019,2,SG,Isaac Johnson,RS JR,Western Illinois,Nicholls State,333,Western Illinois,Sum,24,5,97.8,114.5,0.1401,48.5,55.7,15.5,15.1,21.2,26.2,21.7,35,44.7,55.1,36.6,37.7,71.4,-16.9
1257,2018,2,C,Charles Gavin,,Western Illinois,Chadron State,333,Western Illinois,Sum,24,5,97.8,114.5,0.1401,48.5,55.7,15.5,15.1,21.2,26.2,21.7,35,44.7,55.1,36.6,37.7,71.4,-16.9
1258,2018,2,PF,Jalen Morgan,RS N/A,Western Illinois,Georgia Southwestern,333,Western Illinois,Sum,24,5,97.8,114.5,0.1401,48.5,55.7,15.5,15.1,21.2,26.2,21.7,35,44.7,55.1,36.6,37.7,71.4,-16.9
1259,2019,2,SG,Perion Little,,Western Illinois,Concordia St. Paul,333,Western Illinois,Sum,24,5,97.8,114.5,0.1401,48.5,55.7,15.5,15.1,21.2,26.2,21.7,35,44.7,55.1,36.6,37.7,71.4,-16.9
1260,2018,2,PG,Mike Cunningham,RS N/A,USC Upstate,Oklahoma State,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1261,2019,2,C,Ross Ryan,JR,USC Upstate,Maryville,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1262,2018,2,SG,Austin Nelson,RS JR,USC Upstate,Johnson C. Smith,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1263,2018,2,SF,Cory Kaplan,RS JR,USC Upstate,Florida Tech,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1264,2018,2,C,Avery Diggs,SR,USC Upstate,Southwest Mississippi Community College,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1265,2018,2,SF,Lloyd Hemming,RS JR,USC Upstate,Caldwell Community College and Technical Institute,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1266,2019,2,PF,Jordan Furlough,JR,USC Upstate,Brunswick Community College,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1267,2018,2,SF,Yeskin Walker-Williams,RS JR,USC Upstate,Cabrillo College,324,USC Upstate,BSth,31,13,95.5,110.9,0.1523,47.4,53.5,18,18.9,25.1,29.4,34.2,39.5,47,53.3,32,35.8,69,-15.2
1268,2019,2,C,Nate Sestina,RS N/A,Bucknell,Kentucky,260,Bucknell,Pat,34,14,95.1,102.8,0.2902,49.3,51.5,19,19.8,24.4,26.6,28.4,38.3,47.8,52.9,34.3,32.4,69.5,-14
1269,2018,2,C,Darius Bolstad,,Radford,Point University,198,Radford,BSth,30,21,104.7,107.3,0.4306,52.6,50.1,16.4,16.3,30.4,26.6,32.5,34.3,52.4,50.8,35.2,32.9,64.1,-6
1270,2018,2,PG,Devin Cooper,RS N/A,Radford,Catawba,198,Radford,BSth,30,21,104.7,107.3,0.4306,52.6,50.1,16.4,16.3,30.4,26.6,32.5,34.3,52.4,50.8,35.2,32.9,64.1,-6
1271,2019,2,PG,Pierre Johnson,,New Orleans,Maryland Eastern Shore,323,New Orleans,Slnd,26,9,99.9,114.8,0.1689,48.4,56.1,20.3,20.6,27.6,34.2,40.3,39.7,48.2,56.7,32.6,36.7,69.6,-15.5
1272,2018,2,SG,Diontae Champion,,New Orleans,Chadron State,323,New Orleans,Slnd,26,9,99.9,114.8,0.1689,48.4,56.1,20.3,20.6,27.6,34.2,40.3,39.7,48.2,56.7,32.6,36.7,69.6,-15.5
1273,2019,2,C,James Dunlop,RS SO,Hampton,Arizona Western College,302,Hampton,BSth,31,15,104.9,117.2,0.2174,50.2,53.6,15.7,15.1,27.4,31,41,38.1,50.8,53.4,32.4,36,70.6,-14
